fig_high,fig_low,x_electrode,y_electrode,torch_none,torch_left,torch_right,wire_none,wire_up,wire_down,wire_left,wire_right,osillation_None,osillation_out,osillation_in,osillation_move,osillation_out_stop,osillation_in_stop,welding_None,current_up,current_down,voltage_up,voltage_down,speed_up,speed_down,wire_feed_up,wire_feed_down,torch_control,wire_control,osillation_control,welding_control,current_pass_inner_or_center_or_outer,p_current,b_current,hot_wire,voltage,welding_speed,p_wire,b_wire,waving_width_out,waving_width_in,waving_moving_time,waving_stop_time_out,waving_stop_time_in,electlode_dia,electlode_shape,A_current_p_signal,A_osillation_out_signal,A_osillation_in_signal,A_welding_torch_position,A_current,A_voltage
20200207114955402_00124693_1_2600.jpg,20200207114955377_00124692_0_433.jpg,1154,551,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,240,160,0,83,70,900,600,0,0,50,50,50,1,1,4.999,0.003,5.000,-0.073,2.508,2.425
20200207114955473_00124696_1_2808.jpg,20200207114955448_00124695_0_468.jpg,1154,551,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,240,160,0,83,70,900,600,0,0,50,50,50,1,1,4.997,-0.005,4.993,-0.074,2.509,2.394
20200207114955542_00124699_1_2596.jpg,20200207114955517_00124698_0_432.jpg,1154,551,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,240,160,0,83,70,900,600,0,0,50,50,50,1,1,5.001,0.005,4.996,-0.074,2.508,2.426
20200207114955611_00124702_1_2396.jpg,20200207114955586_00124701_0_399.jpg,1154,551,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,240,160,0,83,70,900,600,0,0,50,50,50,1,1,4.993,0.004,4.998,-0.074,2.508,2.399
20200207114955680_00124705_1_2221.jpg,20200207114955655_00124704_0_370.jpg,1154,551,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,240,160,0,83,70,900,600,0,0,50,50,50,1,1,-0.022,0.001,0.000,-0.072,2.496,2.400
20200207114955749_00124708_1_2221.jpg,20200207114955724_00124707_0_370.jpg,1154,550,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,240,160,0,83,70,900,600,0,0,50,50,50,1,1,-0.002,0.000,0.010,-0.074,1.688,2.046
20200207114955821_00124711_1_3414.jpg,20200207114955793_00124710_0_569.jpg,1154,550,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,240,160,0,83,70,900,600,0,0,50,50,50,1,1,0.002,-0.003,0.014,-0.075,1.689,2.051
20200207114955890_00124714_1_3789.jpg,20200207114955864_00124713_0_631.jpg,1154,550,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,240,160,0,83,70,900,600,0,0,50,50,50,1,1,-0.001,0.016,0.000,-0.074,1.666,2.125
20200207114955959_00124717_1_3789.jpg,20200207114955932_00124716_0_631.jpg,1154,554,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,240,160,0,83,70,900,600,0,0,50,50,50,1,1,0.000,-0.002,0.000,-0.075,1.683,2.123
20200207114956028_00124720_1_3789.jpg,20200207114956001_00124719_0_631.jpg,1154,554,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,240,160,0,83,70,900,600,0,0,50,50,50,1,1,0.000,-0.002,0.002,-0.069,1.691,2.129
