fig_high,fig_low,x_electrode,y_electrode,torch_none,torch_left,torch_right,wire_none,wire_up,wire_down,wire_left,wire_right,osillation_None,osillation_out,osillation_in,osillation_move,osillation_out_stop,osillation_in_stop,welding_None,current_up,current_down,voltage_up,voltage_down,speed_up,speed_down,wire_feed_up,wire_feed_down,torch_control,wire_control,osillation_control,welding_control,current_pass_inner_or_center_or_outer,p_current,b_current,hot_wire,voltage,welding_speed,p_wire,b_wire,waving_width_out,waving_width_in,waving_moving_time,waving_stop_time_out,waving_stop_time_in,electlode_dia,electlode_shape,A_current_p_signal,A_osillation_out_signal,A_osillation_in_signal,A_welding_torch_position,A_current,A_voltage
20200207145256574_00153355_1_1535.jpg,20200207145256549_00153354_0_255.jpg,975,457,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,0.002,-0.001,-0.002,-0.073,1.7469999999999999,2.07
20200207145256643_00153358_1_1458.jpg,20200207145256618_00153357_0_243.jpg,975,453,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,0.003,0.001,0.009000000000000001,-0.075,1.7519999999999998,2.049
20200207145256712_00153361_1_1458.jpg,20200207145256687_00153360_0_243.jpg,975,452,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,-0.001,-0.001,0.002,-0.07400000000000001,1.73,2.049
20200207145256782_00153364_1_1458.jpg,20200207145256756_00153363_0_243.jpg,975,452,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,-0.004,-0.001,-0.005,-0.077,1.7519999999999998,2.073
20200207145256852_00153367_1_1374.jpg,20200207145256827_00153366_0_229.jpg,975,453,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,-0.003,-0.002,-0.005,-0.07400000000000001,1.729,2.072
20200207145256921_00153370_1_1374.jpg,20200207145256896_00153369_0_229.jpg,975,452,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,5.001,-0.0,4.996,-0.078,2.719,2.523
20200207145256990_00153373_1_929.jpg,20200207145256965_00153372_0_154.jpg,975,452,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,4.996,-0.002,5.006,-0.077,2.7310000000000003,2.474
20200207145257062_00153376_1_4507.jpg,20200207145257034_00153375_0_125.jpg,975,452,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,4.999,-0.001,4.999,-0.07200000000000001,2.7289999999999996,2.447
20200207145257128_00153379_1_691.jpg,20200207145257104_00153378_0_115.jpg,975,452,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,4.996,-0.001,4.9910000000000005,-0.073,2.725,2.44
20200207145257197_00153382_1_735.jpg,20200207145257174_00153381_0_122.jpg,975,452,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,4.992,0.001,5.004,-0.07200000000000001,2.719,2.4459999999999997
20200207145257266_00153385_1_735.jpg,20200207145257243_00153384_0_122.jpg,975,452,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,4.993,0.0,5.023,-0.07400000000000001,2.719,2.449
20200207145257336_00153388_1_775.jpg,20200207145257312_00153387_0_129.jpg,975,452,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,4.998,0.001,4.988,-0.08,2.718,2.425
20200207145257405_00153391_1_775.jpg,20200207145257382_00153390_0_129.jpg,975,453,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,-0.004,0.016,0.003,-0.07400000000000001,2.0780000000000003,2.097
20200207145257476_00153394_1_1473.jpg,20200207145257451_00153393_0_245.jpg,975,459,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,-0.002,-0.002,-0.006999999999999999,-0.07400000000000001,1.74,1.999
20200207145257545_00153397_1_1473.jpg,20200207145257520_00153396_0_245.jpg,975,459,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,-0.001,0.0,0.002,-0.07400000000000001,1.743,2.048
20200207145257615_00153400_1_1589.jpg,20200207145257589_00153399_0_264.jpg,975,459,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,-0.001,-0.001,-0.002,-0.076,1.7469999999999999,2.073
20200207145257684_00153403_1_1589.jpg,20200207145257659_00153402_0_264.jpg,975,459,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,-0.003,-0.004,0.002,-0.077,1.742,2.072
20200207145257753_00153406_1_1480.jpg,20200207145257728_00153405_0_246.jpg,975,459,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,0.01,0.011000000000000001,-0.003,-0.07400000000000001,1.7409999999999999,2.072
20200207145257822_00153409_1_1409.jpg,20200207145257797_00153408_0_234.jpg,975,459,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,0.015,0.0,-0.006999999999999999,-0.07200000000000001,1.74,2.075
20200207145257893_00153412_1_1409.jpg,20200207145257868_00153411_0_234.jpg,975,459,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,4.999,4.998,0.006,-0.078,2.188,2.3480000000000003
20200207145257963_00153415_1_953.jpg,20200207145257938_00153414_0_158.jpg,975,459,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,82,75,950,630,0,0,50,50,50,1,1,4.999,4.999,0.006999999999999999,-0.07400000000000001,2.7260000000000004,2.5
