fig_high,fig_low,x_electrode,y_electrode,torch_none,torch_left,torch_right,wire_none,wire_up,wire_down,wire_left,wire_right,osillation_None,osillation_out,osillation_in,osillation_move,osillation_out_stop,osillation_in_stop,welding_None,current_up,current_down,voltage_up,voltage_down,speed_up,speed_down,wire_feed_up,wire_feed_down,torch_control,wire_control,osillation_control,welding_control,current_pass_inner_or_center_or_outer,p_current,b_current,hot_wire,voltage,welding_speed,p_wire,b_wire,waving_width_out,waving_width_in,waving_moving_time,waving_stop_time_out,waving_stop_time_in,electlode_dia,electlode_shape,A_current_p_signal,A_osillation_out_signal,A_osillation_in_signal,A_welding_torch_position,A_current,A_voltage
20200206023320836_00072661_1_842.jpg,20200206023320813_00072660_0_140.jpg,1096,582,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,82,70,800,500,0,0,50,50,50,1,1,4.9910000000000005,0.002,4.998,-0.073,2.363,2.295
20200206023320904_00072664_1_842.jpg,20200206023320881_00072663_0_140.jpg,1096,585,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,82,70,800,500,0,0,50,50,50,1,1,-0.013999999999999999,0.009000000000000001,-0.001,-0.07400000000000001,1.6019999999999999,1.9709999999999999
20200206023320976_00072667_1_1436.jpg,20200206023320951_00072666_0_239.jpg,1096,586,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,82,70,800,500,0,0,50,50,50,1,1,0.0,-0.002,0.002,-0.075,1.591,1.9969999999999999
20200206023321046_00072670_1_1580.jpg,20200206023321021_00072669_0_263.jpg,1096,582,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,82,70,800,500,0,0,50,50,50,1,1,0.0,-0.003,-0.001,-0.07400000000000001,1.598,2.029
20200206023321115_00072673_1_1580.jpg,20200206023321090_00072672_0_263.jpg,1096,584,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,82,70,800,500,0,0,50,50,50,1,1,-0.002,0.002,0.027999999999999997,-0.07400000000000001,1.598,2.016
20200206023321184_00072676_1_1580.jpg,20200206023321159_00072675_0_263.jpg,1096,583,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,82,70,800,500,0,0,50,50,50,1,1,0.001,-0.004,0.0,-0.07400000000000001,1.589,2.023
20200206023321252_00072679_1_1580.jpg,20200206023321227_00072678_0_263.jpg,1096,581,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,82,70,800,500,0,0,50,50,50,1,1,-0.002,-0.003,-0.009000000000000001,-0.073,1.59,2.022
20200206023321322_00072682_1_1489.jpg,20200206023321297_00072681_0_248.jpg,1096,583,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,82,70,800,500,0,0,50,50,50,1,1,-0.003,0.0,-0.0,-0.07400000000000001,1.6019999999999999,2.026
20200206023321393_00072685_1_1489.jpg,20200206023321368_00072684_0_248.jpg,1096,581,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,82,70,800,500,0,0,50,50,50,1,1,4.9430000000000005,5.034,0.001,-0.073,2.343,2.347
20200206023321462_00072688_1_1023.jpg,20200206023321438_00072687_0_170.jpg,1096,581,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,82,70,800,500,0,0,50,50,50,1,1,4.976,4.997,-0.006999999999999999,-0.07200000000000001,2.367,2.32
20200206023321535_00072691_1_5080.jpg,20200206023321506_00072690_0_141.jpg,1096,581,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,82,70,800,500,0,0,50,50,50,1,1,4.993,4.996,-0.034,-0.076,2.366,2.329
20200206023321597_00072694_1_786.jpg,20200206023321575_00072693_0_131.jpg,1096,581,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,82,70,800,500,0,0,50,50,50,1,1,4.997,4.998,0.001,-0.069,2.3680000000000003,2.306
