fig_high,fig_low,x_electrode,y_electrode,torch_none,torch_left,torch_right,wire_none,wire_up,wire_down,wire_left,wire_right,osillation_None,osillation_out,osillation_in,osillation_move,osillation_out_stop,osillation_in_stop,welding_None,current_up,current_down,voltage_up,voltage_down,speed_up,speed_down,wire_feed_up,wire_feed_down,torch_control,wire_control,osillation_control,welding_control,current_pass_inner_or_center_or_outer,p_current,b_current,hot_wire,voltage,welding_speed,p_wire,b_wire,waving_width_out,waving_width_in,waving_moving_time,waving_stop_time_out,waving_stop_time_in,electlode_dia,electlode_shape,A_current_p_signal,A_osillation_out_signal,A_osillation_in_signal,A_welding_torch_position,A_current,A_voltage
20200206041451012_00083917_1_1592.jpg,20200206041450987_00083916_0_265.jpg,1056,565,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,79,70,800,500,0,0,50,50,50,1,1,4.992,0.0,4.998,-0.07400000000000001,2.35,2.318
20200206041451082_00083920_1_1085.jpg,20200206041451056_00083919_0_180.jpg,1056,565,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,79,70,800,500,0,0,50,50,50,1,1,4.998,0.002,4.994,-0.07400000000000001,2.374,2.286
20200206041451153_00083923_1_897.jpg,20200206041451127_00083922_0_149.jpg,1056,565,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,79,70,800,500,0,0,50,50,50,1,1,5.002,0.001,5.002,-0.073,2.379,2.273
20200206041451223_00083926_1_897.jpg,20200206041451197_00083925_0_149.jpg,1056,565,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,79,70,800,500,0,0,50,50,50,1,1,5.031000000000001,0.0,4.997,-0.07200000000000001,2.379,2.272
20200206041451290_00083929_1_853.jpg,20200206041451267_00083928_0_142.jpg,1056,565,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,79,70,800,500,0,0,50,50,50,1,1,5.001,0.006999999999999999,4.999,-0.073,2.377,2.272
20200206041451361_00083932_1_799.jpg,20200206041451338_00083931_0_133.jpg,1056,565,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,79,70,800,500,0,0,50,50,50,1,1,4.997,0.008,4.965,-0.07400000000000001,2.371,2.255
20200206041451431_00083935_1_856.jpg,20200206041451406_00083934_0_142.jpg,1056,565,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,79,70,800,500,0,0,50,50,50,1,1,4.995,-0.002,4.995,-0.073,2.373,2.272
20200206041451499_00083938_1_856.jpg,20200206041451476_00083937_0_142.jpg,1056,567,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,79,70,800,500,0,0,50,50,50,1,1,0.016,-0.001,0.027999999999999997,-0.073,1.7280000000000002,1.949
20200206041451571_00083941_1_1454.jpg,20200206041451545_00083940_0_242.jpg,1056,567,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,79,70,800,500,0,0,50,50,50,1,1,-0.008,-0.002,-0.013999999999999999,-0.07400000000000001,1.598,1.949
20200206041451640_00083944_1_1720.jpg,20200206041451616_00083943_0_286.jpg,1056,564,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,230,150,0,79,70,800,500,0,0,50,50,50,1,1,-0.0,0.002,-0.031,-0.07400000000000001,1.581,1.9769999999999999
