fig_high,fig_low,x_electrode,y_electrode,torch_none,torch_left,torch_right,wire_none,wire_up,wire_down,wire_left,wire_right,osillation_None,osillation_out,osillation_in,osillation_move,osillation_out_stop,osillation_in_stop,welding_None,current_up,current_down,voltage_up,voltage_down,speed_up,speed_down,wire_feed_up,wire_feed_down,torch_control,wire_control,osillation_control,welding_control,current_pass_inner_or_center_or_outer,p_current,b_current,hot_wire,voltage,welding_speed,p_wire,b_wire,waving_width_out,waving_width_in,waving_moving_time,waving_stop_time_out,waving_stop_time_in,electlode_dia,electlode_shape,A_current_p_signal,A_osillation_out_signal,A_osillation_in_signal,A_welding_torch_position,A_current,A_voltage
20200207160353663_00086995_1_1474.jpg,20200207160353638_00086994_0_245.jpg,1141,494,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,83,70,900,600,0,0,50,50,50,1,1,-0.001,0.002,0.003,-0.074,1.748,2.035
20200207160353734_00086998_1_1335.jpg,20200207160353709_00086997_0_222.jpg,1141,494,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,83,70,900,600,0,0,50,50,50,1,1,-0.010,-0.005,0.002,-0.075,1.739,2.079
20200207160353803_00087001_1_1224.jpg,20200207160353778_00087000_0_204.jpg,1141,496,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,83,70,900,600,0,0,50,50,50,1,1,-0.008,0.002,0.000,-0.074,1.752,2.097
20200207160353871_00087004_1_1224.jpg,20200207160353847_00087003_0_204.jpg,1141,496,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,83,70,900,600,0,0,50,50,50,1,1,-0.001,-0.001,0.002,-0.074,1.740,2.078
20200207160353940_00087007_1_1139.jpg,20200207160353916_00087006_0_189.jpg,1141,495,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,83,70,900,600,0,0,50,50,50,1,1,0.000,-0.002,0.005,-0.076,1.740,2.108
20200207160354009_00087010_1_1139.jpg,20200207160353985_00087009_0_189.jpg,1141,494,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,83,70,900,600,0,0,50,50,50,1,1,0.004,-0.014,0.002,-0.073,1.732,2.113
20200207160354079_00087013_1_1206.jpg,20200207160354054_00087012_0_201.jpg,1141,494,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,83,70,900,600,0,0,50,50,50,1,1,4.991,5.000,-0.009,-0.073,1.736,2.100
20200207160354148_00087016_1_948.jpg,20200207160354123_00087015_0_158.jpg,1141,494,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,83,70,900,600,0,0,50,50,50,1,1,4.997,4.999,-0.002,-0.075,2.409,2.369
20200207160354215_00087019_1_711.jpg,20200207160354192_00087018_0_118.jpg,1141,494,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,83,70,900,600,0,0,50,50,50,1,1,4.997,4.998,-0.001,-0.075,2.756,2.424
20200207160354287_00087022_1_4267.jpg,20200207160354260_00087021_0_118.jpg,1141,494,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,83,70,900,600,0,0,50,50,50,1,1,4.998,4.997,-0.001,-0.072,2.728,2.423
