fig_high,fig_low,x_electrode,y_electrode,torch_none,torch_left,torch_right,wire_none,wire_up,wire_down,wire_left,wire_right,osillation_None,osillation_out,osillation_in,osillation_move,osillation_out_stop,osillation_in_stop,welding_None,current_up,current_down,voltage_up,voltage_down,speed_up,speed_down,wire_feed_up,wire_feed_down,torch_control,wire_control,osillation_control,welding_control,current_pass_inner_or_center_or_outer,p_current,b_current,hot_wire,voltage,welding_speed,p_wire,b_wire,waving_width_out,waving_width_in,waving_moving_time,waving_stop_time_out,waving_stop_time_in,electlode_dia,electlode_shape,A_current_p_signal,A_osillation_out_signal,A_osillation_in_signal,A_welding_torch_position,A_current,A_voltage
20200207163119234_00158101_1_683.jpg,20200207163119211_00158100_0_113.jpg,1141,485,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,170,0,83,70,1000,700,0,0,50,50,50,1,1,4.9910000000000005,-0.01,5.001,-0.073,2.7110000000000003,2.454
20200207163119303_00158104_1_632.jpg,20200207163119280_00158103_0_105.jpg,1141,485,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,170,0,83,70,1000,700,0,0,50,50,50,1,1,4.998,-0.002,5.013999999999999,-0.07400000000000001,2.728,2.423
20200207163119371_00158107_1_670.jpg,20200207163119349_00158106_0_111.jpg,1141,485,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,170,0,83,70,1000,700,0,0,50,50,50,1,1,4.996,-0.008,4.998,-0.075,2.718,2.427
20200207163119440_00158110_1_670.jpg,20200207163119417_00158109_0_111.jpg,1141,485,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,170,0,83,70,1000,700,0,0,50,50,50,1,1,4.997,-0.003,4.997,-0.076,2.728,2.425
20200207163119510_00158113_1_670.jpg,20200207163119487_00158112_0_111.jpg,1141,485,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,170,0,83,70,1000,700,0,0,50,50,50,1,1,5.002,-0.002,4.9910000000000005,-0.073,2.716,2.401
20200207163119579_00158116_1_670.jpg,20200207163119556_00158115_0_111.jpg,1141,484,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,170,0,83,70,1000,700,0,0,50,50,50,1,1,0.013000000000000001,-0.0,0.003,-0.078,2.725,2.373
20200207163119650_00158119_1_1293.jpg,20200207163119625_00158118_0_215.jpg,1141,484,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,170,0,83,70,1000,700,0,0,50,50,50,1,1,0.008,0.012,0.001,-0.07400000000000001,1.778,2.048
20200207163119719_00158122_1_1227.jpg,20200207163119694_00158121_0_204.jpg,1141,485,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,170,0,83,70,1000,700,0,0,50,50,50,1,1,0.0,0.0,-0.001,-0.07400000000000001,1.798,2.0869999999999997
20200207163119789_00158125_1_1227.jpg,20200207163119764_00158124_0_204.jpg,1141,485,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,170,0,83,70,1000,700,0,0,50,50,50,1,1,-0.001,-0.002,-0.002,-0.07400000000000001,1.788,2.124
20200207163119860_00158128_1_1227.jpg,20200207163119835_00158127_0_204.jpg,1141,484,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,170,0,83,70,1000,700,0,0,50,50,50,1,1,-0.01,0.001,-0.001,-0.073,1.7890000000000001,2.127
20200207163119929_00158131_1_1169.jpg,20200207163119904_00158130_0_194.jpg,1141,484,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,170,0,83,70,1000,700,0,0,50,50,50,1,1,0.008,-0.002,0.001,-0.075,1.786,2.123
20200207163119998_00158134_1_1169.jpg,20200207163119973_00158133_0_194.jpg,1141,484,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,170,0,83,70,1000,700,0,0,50,50,50,1,1,-0.008,-0.004,0.0,-0.07400000000000001,1.786,2.126
20200207163120067_00158137_1_1169.jpg,20200207163120042_00158136_0_194.jpg,1141,484,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,170,0,83,70,1000,700,0,0,50,50,50,1,1,4.993,4.997,-0.001,-0.076,1.8630000000000002,2.2359999999999998
20200207163120135_00158140_1_728.jpg,20200207163120112_00158139_0_121.jpg,1141,484,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,170,0,83,70,1000,700,0,0,50,50,50,1,1,4.997,5.008,-0.002,-0.07400000000000001,2.718,2.475
