fig_high,fig_low,x_electrode,y_electrode,torch_none,torch_left,torch_right,wire_none,wire_up,wire_down,wire_left,wire_right,osillation_None,osillation_out,osillation_in,osillation_move,osillation_out_stop,osillation_in_stop,welding_None,current_up,current_down,voltage_up,voltage_down,speed_up,speed_down,wire_feed_up,wire_feed_down,torch_control,wire_control,osillation_control,welding_control,current_pass_inner_or_center_or_outer,p_current,b_current,hot_wire,voltage,welding_speed,p_wire,b_wire,waving_width_out,waving_width_in,waving_moving_time,waving_stop_time_out,waving_stop_time_in,electlode_dia,electlode_shape,A_current_p_signal,A_osillation_out_signal,A_osillation_in_signal,A_welding_torch_position,A_current,A_voltage
20200207144752271_00140197_1_634.jpg,20200207144752249_00140196_0_105.jpg,975,490,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,4.959,4.999,0.002,-0.073,2.729,2.507
20200207144752341_00140200_1_634.jpg,20200207144752318_00140199_0_105.jpg,975,490,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,5.003,5.003,0.001,-0.074,2.727,2.471
20200207144752410_00140203_1_634.jpg,20200207144752387_00140202_0_105.jpg,975,490,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,-0.003,0.002,0.009,-0.074,1.861,2.049
20200207144752482_00140206_1_1091.jpg,20200207144752458_00140205_0_181.jpg,975,479,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,-0.002,-0.006,-0.013,-0.073,1.750,2.095
20200207144752551_00140209_1_1091.jpg,20200207144752526_00140208_0_181.jpg,975,475,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,0.006,-0.002,-0.001,-0.074,1.742,2.145
20200207144752621_00140212_1_1091.jpg,20200207144752597_00140211_0_181.jpg,975,472,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,-0.001,-0.024,0.003,-0.074,1.741,2.168
20200207144752692_00140215_1_1091.jpg,20200207144752667_00140214_0_181.jpg,975,472,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,0.012,0.000,-0.001,-0.074,1.739,2.176
20200207144752761_00140218_1_1001.jpg,20200207144752736_00140217_0_166.jpg,975,467,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,-0.005,0.005,-0.000,-0.073,1.744,2.170
20200207144752830_00140221_1_1001.jpg,20200207144752805_00140220_0_166.jpg,975,465,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,-0.004,0.003,0.013,-0.073,1.728,2.176
20200207144752899_00140224_1_1061.jpg,20200207144752874_00140223_0_176.jpg,975,467,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,4.997,0.010,4.998,-0.076,2.378,2.444
20200207144752966_00140227_1_756.jpg,20200207144752944_00140226_0_126.jpg,975,467,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,4.998,-0.009,5.023,-0.074,2.729,2.550
20200207144753040_00140230_1_3812.jpg,20200207144753013_00140229_0_105.jpg,975,467,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,4.998,-0.005,4.998,-0.074,2.715,2.493
20200207144753108_00140233_1_602.jpg,20200207144753083_00140232_0_100.jpg,975,467,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,5.005,-0.007,5.002,-0.075,2.732,2.507
20200207144753178_00140236_1_602.jpg,20200207144753155_00140235_0_100.jpg,975,467,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,4.998,-0.003,5.001,-0.075,2.725,2.475
20200207144753249_00140239_1_602.jpg,20200207144753226_00140238_0_100.jpg,975,467,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,4.995,-0.001,4.992,-0.074,2.729,2.475
20200207144753321_00140242_1_602.jpg,20200207144753298_00140241_0_100.jpg,975,467,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,4.995,-0.016,4.992,-0.074,2.739,2.480
20200207144753390_00140245_1_602.jpg,20200207144753368_00140244_0_100.jpg,975,467,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,-0.000,-0.012,-0.003,-0.074,2.013,2.125
20200207144753462_00140248_1_1102.jpg,20200207144753438_00140247_0_183.jpg,975,465,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,-0.002,0.002,0.003,-0.075,1.731,2.088
20200207144753531_00140251_1_1102.jpg,20200207144753506_00140250_0_183.jpg,975,465,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,165,0,84,75,950,630,0,0,50,50,50,1,1,0.016,0.000,0.002,-0.074,1.731,2.121
