fig_high,fig_low,x_electrode,y_electrode,torch_none,torch_left,torch_right,wire_none,wire_up,wire_down,wire_left,wire_right,osillation_None,osillation_out,osillation_in,osillation_move,osillation_out_stop,osillation_in_stop,welding_None,current_up,current_down,voltage_up,voltage_down,speed_up,speed_down,wire_feed_up,wire_feed_down,torch_control,wire_control,osillation_control,welding_control,current_pass_inner_or_center_or_outer,p_current,b_current,hot_wire,voltage,welding_speed,p_wire,b_wire,waving_width_out,waving_width_in,waving_moving_time,waving_stop_time_out,waving_stop_time_in,electlode_dia,electlode_shape,A_current_p_signal,A_osillation_out_signal,A_osillation_in_signal,A_welding_torch_position,A_current,A_voltage
20200207140706966_00034450_1_1333.jpg,20200207140706942_00034449_0_222.jpg,1138,494,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,250,150,0,85,70,900,600,0,0,50,50,50,1,1,0.002,0.002,0.001,-0.07400000000000001,1.6,2.074
20200207140707034_00034453_1_1257.jpg,20200207140707010_00034452_0_209.jpg,1138,500,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,250,150,0,85,70,900,600,0,0,50,50,50,1,1,0.002,0.001,0.0,-0.07,1.59,2.099
20200207140707104_00034456_1_1183.jpg,20200207140707079_00034455_0_197.jpg,1138,500,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,250,150,0,85,70,900,600,0,0,50,50,50,1,1,4.997,4.997,0.006999999999999999,-0.077,1.59,2.097
20200207140707174_00034459_1_1183.jpg,20200207140707148_00034458_0_197.jpg,1138,500,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,250,150,0,85,70,900,600,0,0,50,50,50,1,1,4.995,5.0,0.01,-0.073,2.617,2.52
20200207140707243_00034462_1_785.jpg,20200207140707219_00034461_0_130.jpg,1138,500,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,250,150,0,85,70,900,600,0,0,50,50,50,1,1,5.0,4.999,-0.013000000000000001,-0.07400000000000001,2.617,2.447
20200207140707317_00034465_1_4112.jpg,20200207140707290_00034464_0_114.jpg,1138,500,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,250,150,0,85,70,900,600,0,0,50,50,50,1,1,4.995,4.996,0.0,-0.073,2.614,2.425
20200207140707382_00034468_1_685.jpg,20200207140707359_00034467_0_114.jpg,1138,500,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,250,150,0,85,70,900,600,0,0,50,50,50,1,1,5.016,4.999,0.0,-0.07400000000000001,2.61,2.425
20200207140707450_00034471_1_632.jpg,20200207140707427_00034470_0_105.jpg,1138,500,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,250,150,0,85,70,900,600,0,0,50,50,50,1,1,4.998,4.998,-0.0,-0.07400000000000001,2.614,2.4019999999999997
20200207140707520_00034474_1_679.jpg,20200207140707496_00034473_0_113.jpg,1138,500,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,250,150,0,85,70,900,600,0,0,50,50,50,1,1,5.001,4.999,-0.004,-0.073,2.6180000000000003,2.398
20200207140707589_00034477_1_679.jpg,20200207140707566_00034476_0_113.jpg,1138,500,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,250,150,0,85,70,900,600,0,0,50,50,50,1,1,4.999,4.999,-0.012,-0.073,2.6180000000000003,2.398
