fig_high,fig_low,x_electrode,y_electrode,torch_none,torch_left,torch_right,wire_none,wire_up,wire_down,wire_left,wire_right,osillation_None,osillation_out,osillation_in,osillation_move,osillation_out_stop,osillation_in_stop,welding_None,current_up,current_down,voltage_up,voltage_down,speed_up,speed_down,wire_feed_up,wire_feed_down,torch_control,wire_control,osillation_control,welding_control,current_pass_inner_or_center_or_outer,p_current,b_current,hot_wire,voltage,welding_speed,p_wire,b_wire,waving_width_out,waving_width_in,waving_moving_time,waving_stop_time_out,waving_stop_time_in,electlode_dia,electlode_shape,A_current_p_signal,A_osillation_out_signal,A_osillation_in_signal,A_welding_torch_position,A_current,A_voltage
20200207161843919_00125467_1_1390.jpg,20200207161843894_00125466_0_231.jpg,1141,486,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,81,70,950,650,0,0,50,50,50,1,1,0.015,-0.001,0.002,-0.073,1.739,2.048
20200207161843987_00125470_1_1249.jpg,20200207161843963_00125469_0_208.jpg,1141,489,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,81,70,950,650,0,0,50,50,50,1,1,0.002,-0.001,-0.002,-0.075,1.7409999999999999,2.0469999999999997
20200207161844059_00125473_1_1249.jpg,20200207161844034_00125472_0_208.jpg,1141,486,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,81,70,950,650,0,0,50,50,50,1,1,-0.002,0.001,0.0,-0.07400000000000001,1.74,2.0469999999999997
20200207161844128_00125476_1_1249.jpg,20200207161844104_00125475_0_208.jpg,1141,489,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,81,70,950,650,0,0,50,50,50,1,1,4.988,5.001,0.002,-0.07400000000000001,2.718,2.4530000000000003
20200207161844195_00125479_1_829.jpg,20200207161844172_00125478_0_138.jpg,1141,489,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,81,70,950,650,0,0,50,50,50,1,1,4.986000000000001,5.001,-0.003,-0.07400000000000001,2.7310000000000003,2.416
20200207161844268_00125482_1_4255.jpg,20200207161844241_00125481_0_118.jpg,1141,489,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,81,70,950,650,0,0,50,50,50,1,1,5.004,5.002,-0.001,-0.07400000000000001,2.7239999999999998,2.3569999999999998
20200207161844333_00125485_1_709.jpg,20200207161844310_00125484_0_118.jpg,1141,489,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,81,70,950,650,0,0,50,50,50,1,1,5.001,4.997,-0.003,-0.075,2.7060000000000004,2.3480000000000003
20200207161844403_00125488_1_709.jpg,20200207161844380_00125487_0_118.jpg,1141,489,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,81,70,950,650,0,0,50,50,50,1,1,4.999,5.004,0.002,-0.07400000000000001,2.7119999999999997,2.347
20200207161844473_00125491_1_709.jpg,20200207161844450_00125490_0_118.jpg,1141,489,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,81,70,950,650,0,0,50,50,50,1,1,4.998,5.0089999999999995,-0.017,-0.073,2.7289999999999996,2.345
20200207161844542_00125494_1_709.jpg,20200207161844518_00125493_0_118.jpg,1141,489,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,81,70,950,650,0,0,50,50,50,1,1,4.998,4.988,0.003,-0.076,2.72,2.3209999999999997
20200207161844613_00125497_1_709.jpg,20200207161844588_00125496_0_118.jpg,1141,486,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,81,70,950,650,0,0,50,50,50,1,1,-0.002,0.0,0.006,-0.076,1.7690000000000001,1.9280000000000002
20200207161844682_00125500_1_1312.jpg,20200207161844657_00125499_0_218.jpg,1141,486,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260,165,0,81,70,950,650,0,0,50,50,50,1,1,0.002,0.002,-0.013999999999999999,-0.076,1.751,1.964
